date,question,answer
2020-05-18,8、公司今年和明年出栏量有没有受到新型冠状病毒疫情影响？,答：受新冠疫情的影响，今年一季度公司销售受到一定影响。随着疫情逐步稳定，公司生产经营逐步恢复正常。
2020-05-18,7、海外疫情导致大型屠宰企业停工，这会不会对国内的猪肉供应产生影响？,答：中国是猪肉生产和消费大国。猪肉供应主要靠国内养殖企业。进口猪肉占国内生产量较小，不会对我国猪肉市场产生太大影响。另外，进口肉主要是冻肉，与国内消费者的饮食习惯有差异，国内消费者比较偏爱生鲜肉。
2020-05-18,5、公司4月份销售肉猪86万头，同比下降54%，主要原因是什么？,答：感谢您的关注。主要原因是公司2019年下半年以来，总体投苗减少、加大种猪选留以及提升肉猪体重所致。
2020-05-18,4、公司现有肉猪、肉鸡、水禽三大产业，公司培育的下一个经济增长点会是什么？,答：公司将以“精诚合作，齐创美满生活”的温氏文化核心理念为指引，继续扩张养猪业，稳步发展养鸡业，加快发展蛋鸡、鸭、鹅、鸽、乳业、兽药及农牧设备业，打造以鸡、猪双主业为核心，依托资本市场力量构建多业态协同发展的产业链生态圈；同时，加快推进屠宰、食品加工、生鲜营销产业发展，延伸养殖产业链，促进公司从传统养殖企业向食品企业转型。
2020-05-18,2、请问温氏股份子公司举牌华统股份的主要原因是什么？,答：主要原因是深化双方战略合作，看好屠宰行业和企业本身发展。3、目前公司股价严重偏低，公司为何不考虑回购公司的股份呢？分红的资金用一半来回购公司股份，然后注销，使总股本减少，提高股票含金量。答：感谢您的建议。如有回购事项，公司会按照信息披露要求及时披露，请您关注。
2020-05-18,1、请问公司目前在同行企业中有哪些独特优势？,答：谢谢您对公司的关注。在30多年的发展过程中，公司紧紧围绕主业，坚持创新，不断积累，在竞争和发展中逐步构筑自己的核心业务体系，并在研发体系、疾病防控、管理体系、区域布局、产品品质和共享文化等六个方面具有竞争优势。
2020-05-18,6、请问公司认为目前超强猪肉周期下行的拐点将在什么时候出现？,答：近几年养猪行业大致经历了两个大猪周期。第一个周期大概是2015年3月至2018年5月，第二个猪周期大概是2018年6月至今。目前还处在第二个周期内，结束时间尚未确定。
2020-08-21,7、报告期内，公司成立了水禽事业部，未来如何规划？,答：上半年，公司销售肉鸭（含毛鸭和鲜品）2400多万只，已初步在全国几大区域布局养鸭业务。目前国内大规模肉鸭企业不多，对公司而言，有广阔的发展前景。公司未来将加快推进麻鸭类品种的选育进程，构建多元品种体系。同时，公司将大力推进肉鸭的产能布局，未来几年将保持较快的发展速度。
2020-08-21,10、公司如何看待非洲猪瘟疫苗的研发进程？,答：目前而言，大企业的非瘟防控体系都越来越完善，防控水平也进一步提高。在没有疫苗的情况下，只要生物安全防控措施执行有力，就能做到有效防控。如果未来非瘟疫苗研发成功上市的话，对于部分高风险区域，预计能够有效抑制非瘟的负面影响。
2020-08-21,9、公司未来黄羽鸡的出栏结构大概是怎样的？,答：对于黄羽肉鸡，公司面向未来，制定了“532”的战略，即50%为毛鸡、30%为鲜品，20%为熟食。公司目前有接近单班1.9亿只的年屠宰产能，未来将进一步扩大。
2020-08-21,8、公司养猪业未来新建产能的区域布局大概是怎样的？,答：重点是华南、华东及西南区域，华中、华北、东北及西北区域也会有相应的布局。
2020-08-21,6、受疫情期间活禽交易限制的影响，公司如何看待未来黄羽肉鸡的销售方式？,答：公司目前将持续增加鲜品和熟食鸡的产能，这是公司未来的发展方向。公司也会基于市场，调整和优化品种结构，加大渠道建设投入。
2020-08-21,11、未来公司固定资产投资规模较大，公司将如何保证资金的充足？,答：公司目前资产负债率低。公司将着眼于长远发展和规划，充分利用金融工具，合理安排融资手段，适当调整资产负债率。同时，公司也会注意各项风险，将资产负债率控制在合理安全可控的范围内。
2020-08-21,4、公司今年刚分完50多亿的现金分红，为什么又进行中期分红？,答：公司提出中期分红预案，主要目的是兼顾企业发展和股东利益，持续回报股东，体现公司的长期投资价值。未来公司还会继续保持稳定的分红政策，持续回报长期投资者。
2020-08-21,3、能否简要介绍下公司的养殖小区模式？,答：公司在3-4年前对养殖小区模式进行积极探索，从去年底开始，公司确定由原有的“公司+农户（或家庭农场）”模式升级迭代为“公司+养殖小区”模式，并在今年开始大力推广，这是公司未来新增产能发展的主要方向。公司养殖小区采取标准化和集中化的建设。公司将为养殖小区配套种猪场、公猪站、洗消中心、饲料厂等设施。在饲养环节，公司仍采用“公司+农户”的合作模式。公司建好之后，引导合作养户入园，与公司合作饲养。这种模式有利于公司大幅提升管理能力和管控水平。
2020-08-21,2、公司目前种猪中三元种猪占比大概多少？未来的趋势是怎么样的？,答：公司三元种猪占比约35%左右，二元种猪占比65%左右。未来这个比例可能会维持一段时间。
2020-08-21,1、公司目前母猪的数量为多少？其中能繁母猪数量为多少？,答：近半年来，公司专注于打好基础，提高母猪数量和质量，公司母猪的数量增长较快。公司目前有170万头左右的母猪，其中包括110-120万头的能繁母猪和50-60万头的后备母猪。下半年公司会继续淘汰和更新一些母猪。总体而言，到年底，公司将努力实现170万头能繁母猪的目标。
2020-08-21,5、上半年的黄羽肉鸡市场行情低迷，公司为何持续扩大产量，公司是基于怎样的考虑？,答：公司还是会基于原来的战略规划稳步推进发展，面向未来，坚定信心，逐步提升公司黄羽肉鸡的市场占有率。尽管短期有波动，但公司的发展步伐不会停止。
2020-09-04,6、公司如何看待黄羽鸡屠宰冰鲜市场的未来？,答：2019年全国黄羽肉鸡和白羽肉鸡出栏规模相当。目前市场上白羽肉鸡基本上采取屠宰销售的方式，黄羽肉鸡之前主要采取活禽销售方式，屠宰和鲜品销售比例较小。近年来，公司不断推进禽业转型升级，加大屠宰加工产能。鲜品或食品销售更能够适应现代人的生活方式，未来市场空间很大。
2020-09-04,5、关注到公司近期资本运作动作频繁，例如发行美元债和可转债等，请问公司是基于怎样的考虑？,答：公司目前处于扩大经营规模的扩张期，资金需求增加。为优化融资结构，降低融资成本，公司采取多种渠道，增加对外融资。
2020-09-04,4、对养禽业来讲，“公司+养殖小区”模式的养殖效率怎么样？,答：相较于之前的“公司+农户（或家庭农场）”模式，“公司+养殖小区”模式养殖效率有大幅提升。原来单个管理人员每年管理3~5万只，现在平均每人每年可以管理15万只。
2020-11-02,1.公司一边进行资本运作融资，一边进行中期分红是基于怎样的考虑？,答：公司希望与投资者分享公司的经营成果，这是公司坚持进行中期分红的原因。这符合公司章程，兼顾公司短期和长期利益、全体股东整体利益，符合公司“精诚合作，齐创美满生活”的企业文化核心理念，符合监管机构关于现金分红政策的要求，契合资本市场对公司的稳定分红预期。同时，公司发行可转债、美元债等融资活动，旨在为公司中长期发展奠定基础，有利于改善公司资本结构，充实公司资本实力，加强产能投资，加大产业布局。
